subject;item;RT;Trcorrect;accuracy;lexicality;DISHAR;DISHARc
10;118;624.14;624.14;1;word;;
10;119;672.65;672.65;1;word;;
10;120;570.98;570.98;1;word;;
10;121;912.25;912.25;1;nw;DIS;-0.5
10;122;606.46;606.46;1;nw;DIS;-0.5
10;123;689.12;689.12;1;nw;DIS;-0.5
10;124;-640.55;;0;nw;DIS;-0.5
10;125;1296.37;1296.37;1;nw;DIS;-0.5
10;126;589.62;589.62;1;nw;DIS;-0.5
10;127;955.84;955.84;1;nw;DIS;-0.5
10;128;685.7;685.7;1;nw;DIS;-0.5
10;129;929.68;929.68;1;nw;DIS;-0.5
10;130;624.3;624.3;1;nw;DIS;-0.5
10;131;651.71;651.71;1;nw;DIS;-0.5
10;132;737.56;737.56;1;nw;DIS;-0.5
10;133;603.88;603.88;1;nw;DIS;-0.5
10;134;1134.83;1134.83;1;nw;DIS;-0.5
10;135;929.33;929.33;1;nw;DIS;-0.5
10;136;592.56;592.56;1;nw;DIS;-0.5
10;137;673.48;673.48;1;nw;DIS;-0.5
10;138;977.72;977.72;1;nw;DIS;-0.5
10;139;767.95;767.95;1;nw;DIS;-0.5
10;140;636.55;636.55;1;nw;DIS;-0.5
10;141;621.93;621.93;1;nw;DIS;-0.5
10;142;-2000;;0;nw;DIS;-0.5
10;143;558.17;558.17;1;nw;DIS;-0.5
10;144;688.48;688.48;1;nw;DIS;-0.5
10;145;623.32;623.32;1;nw;DIS;-0.5
10;146;782.94;782.94;1;nw;DIS;-0.5
10;147;881.35;881.35;1;nw;DIS;-0.5
10;148;748.58;748.58;1;nw;DIS;-0.5
10;149;895.87;895.87;1;nw;DIS;-0.5
10;150;799.43;799.43;1;nw;DIS;-0.5
10;151;687.94;687.94;1;nw;DIS;-0.5
10;152;843.6;843.6;1;nw;DIS;-0.5
10;153;586.65;586.65;1;nw;DIS;-0.5
10;154;845.5;845.5;1;nw;DIS;-0.5
10;155;735.94;735.94;1;nw;DIS;-0.5
10;156;783.33;783.33;1;nw;DIS;-0.5
10;157;829.61;829.61;1;nw;DIS;-0.5
10;158;714.64;714.64;1;nw;DIS;-0.5
10;159;591.07;591.07;1;nw;DIS;-0.5
10;160;716.37;716.37;1;nw;DIS;-0.5
10;161;559.92;559.92;1;nw;DIS;-0.5
10;162;832.97;832.97;1;nw;DIS;-0.5
10;163;592.05;592.05;1;nw;DIS;-0.5
10;164;829.59;829.59;1;nw;DIS;-0.5
10;165;670.44;670.44;1;nw;DIS;-0.5
10;166;748.76;748.76;1;nw;DIS;-0.5
10;167;689.62;689.62;1;nw;DIS;-0.5
10;168;683.45;683.45;1;nw;DIS;-0.5
10;169;736.2;736.2;1;nw;DIS;-0.5
10;170;864.6;864.6;1;nw;DIS;-0.5
10;171;657.4;657.4;1;nw;DIS;-0.5
10;172;587.24;587.24;1;nw;DIS;-0.5
10;173;698.57;698.57;1;nw;DIS;-0.5
10;174;493.14;493.14;1;nw;DIS;-0.5
10;175;619.08;619.08;1;nw;DIS;-0.5
10;176;541.12;541.12;1;nw;DIS;-0.5
10;177;715.82;715.82;1;nw;DIS;-0.5
10;178;720.67;720.67;1;nw;DIS;-0.5
10;179;876.15;876.15;1;nw;DIS;-0.5
10;180;525.36;525.36;1;nw;DIS;-0.5
10;181;747.56;747.56;1;nw;HAR;0.5
10;182;1083.97;1083.97;1;nw;HAR;0.5
10;183;896.05;896.05;1;nw;HAR;0.5
10;184;845.83;845.83;1;nw;HAR;0.5
10;185;1185.41;1185.41;1;nw;HAR;0.5
10;186;753.92;753.92;1;nw;HAR;0.5
10;187;688.13;688.13;1;nw;HAR;0.5
10;188;941.28;941.28;1;nw;HAR;0.5
10;189;830.38;830.38;1;nw;HAR;0.5
10;190;764.93;764.93;1;nw;HAR;0.5
10;191;799.14;799.14;1;nw;HAR;0.5
10;192;701.23;701.23;1;nw;HAR;0.5
10;193;1024.03;1024.03;1;nw;HAR;0.5
10;194;701.07;701.07;1;nw;HAR;0.5
10;195;768.84;768.84;1;nw;HAR;0.5
10;196;912.44;912.44;1;nw;HAR;0.5
10;197;881.36;881.36;1;nw;HAR;0.5
10;198;989.63;989.63;1;nw;HAR;0.5
10;199;927.7;927.7;1;nw;HAR;0.5
10;200;1023.05;1023.05;1;nw;HAR;0.5
10;201;751.15;751.15;1;nw;HAR;0.5
10;202;1180.98;1180.98;1;nw;HAR;0.5
10;203;654.89;654.89;1;nw;HAR;0.5
10;204;767.89;767.89;1;nw;HAR;0.5
10;205;1211.54;1211.54;1;nw;HAR;0.5
10;206;846.25;846.25;1;nw;HAR;0.5
10;207;1008.8;1008.8;1;nw;HAR;0.5
10;208;1036.23;1036.23;1;nw;HAR;0.5
10;209;1296.59;1296.59;1;nw;HAR;0.5
10;210;609.64;609.64;1;nw;HAR;0.5
10;211;588.67;588.67;1;nw;HAR;0.5
10;212;803.81;803.81;1;nw;HAR;0.5
10;213;717.99;717.99;1;nw;HAR;0.5
10;214;655.7;655.7;1;nw;HAR;0.5
10;215;849.09;849.09;1;nw;HAR;0.5
10;216;699.23;699.23;1;nw;HAR;0.5
10;217;781.79;781.79;1;nw;HAR;0.5
10;218;716.56;716.56;1;nw;HAR;0.5
10;219;748.22;748.22;1;nw;HAR;0.5
10;220;672.3;672.3;1;nw;HAR;0.5
10;221;683.58;683.58;1;nw;HAR;0.5
10;222;800.16;800.16;1;nw;HAR;0.5
10;223;910.98;910.98;1;nw;HAR;0.5
10;224;556.77;556.77;1;nw;HAR;0.5
10;225;685.68;685.68;1;nw;HAR;0.5
10;226;651.17;651.17;1;nw;HAR;0.5
10;227;731.78;731.78;1;nw;HAR;0.5
10;228;525.16;525.16;1;nw;HAR;0.5
10;229;817.3;817.3;1;nw;HAR;0.5
10;230;750.75;750.75;1;nw;HAR;0.5
10;231;829.95;829.95;1;nw;HAR;0.5
10;232;815.17;815.17;1;nw;HAR;0.5
10;233;991.57;991.57;1;nw;HAR;0.5
10;234;-721.79;;0;nw;HAR;0.5
10;235;747.18;747.18;1;nw;HAR;0.5
10;236;656.75;656.75;1;nw;HAR;0.5
10;237;817.77;817.77;1;nw;HAR;0.5
10;238;910.54;910.54;1;nw;HAR;0.5
10;239;910.15;910.15;1;nw;HAR;0.5
10;240;575.4;575.4;1;nw;HAR;0.5
11;1;574.97;574.97;1;word;;
11;2;555.97;555.97;1;word;;
11;3;574.81;574.81;1;word;;
11;4;845.11;845.11;1;word;;
11;5;429.05;429.05;1;word;;
11;6;543.26;543.26;1;word;;
11;7;432.78;432.78;1;word;;
11;8;495.35;495.35;1;word;;
11;9;539.18;539.18;1;word;;
11;10;571.7;571.7;1;word;;
11;11;556.2;556.2;1;word;;
11;12;575.31;575.31;1;word;;
11;13;477.56;477.56;1;word;;
11;14;563.73;563.73;1;word;;
11;15;559.42;559.42;1;word;;
11;16;461.51;461.51;1;word;;
11;17;493.74;493.74;1;word;;
11;18;524.11;524.11;1;word;;
11;19;522.27;522.27;1;word;;
11;20;449.56;449.56;1;word;;
11;21;572.81;572.81;1;word;;
11;22;464.66;464.66;1;word;;
11;23;430.33;430.33;1;word;;
11;24;1069.83;1069.83;1;word;;
11;25;526.79;526.79;1;word;;
11;26;474.17;474.17;1;word;;
11;27;688.07;688.07;1;word;;
11;28;704.39;704.39;1;word;;
11;29;523.95;523.95;1;word;;
11;30;448.42;448.42;1;word;;
11;31;635.09;635.09;1;word;;
11;32;526.22;526.22;1;word;;
11;33;539.05;539.05;1;word;;
11;34;477.18;477.18;1;word;;
11;35;463.38;463.38;1;word;;
11;36;526.05;526.05;1;word;;
11;37;580.68;580.68;1;word;;
11;38;622.8;622.8;1;word;;
11;39;639.5;639.5;1;word;;
11;40;895.81;895.81;1;word;;
11;41;478.41;478.41;1;word;;
11;42;604.81;604.81;1;word;;
11;43;542.18;542.18;1;word;;
11;44;573.96;573.96;1;word;;
11;45;477.45;477.45;1;word;;
11;46;431.21;431.21;1;word;;
11;47;574.14;574.14;1;word;;
11;48;462.95;462.95;1;word;;
11;49;690.07;690.07;1;word;;
11;50;552;552;1;word;;
11;51;639.17;639.17;1;word;;
11;52;459.83;459.83;1;word;;
11;53;399.26;399.26;1;word;;
11;54;612.9;612.9;1;word;;
11;55;413.6;413.6;1;word;;
11;56;685.82;685.82;1;word;;
11;57;465.11;465.11;1;word;;
11;58;494.46;494.46;1;word;;
11;59;592.26;592.26;1;word;;
11;60;687.21;687.21;1;word;;
11;61;1291.54;1291.54;1;word;;
11;62;763.91;763.91;1;word;;
11;63;-1024.53;;0;word;;
11;64;603.05;603.05;1;word;;
11;65;527.77;527.77;1;word;;
11;66;766.54;766.54;1;word;;
11;67;752.75;752.75;1;word;;
11;68;556.4;556.4;1;word;;
11;69;503.1;503.1;1;word;;
11;70;512.56;512.56;1;word;;
11;71;783.34;783.34;1;word;;
11;72;482.79;482.79;1;word;;
11;73;652.57;652.57;1;word;;
11;74;607.32;607.32;1;word;;
11;75;682.45;682.45;1;word;;
11;76;514.47;514.47;1;word;;
11;77;593.45;593.45;1;word;;
11;78;319.24;319.24;1;word;;
11;79;667.33;667.33;1;word;;
11;80;506.91;506.91;1;word;;
11;81;-522.51;;0;word;;
11;82;816.99;816.99;1;word;;
11;83;639.17;639.17;1;word;;
11;84;559.54;559.54;1;word;;
11;85;591.98;591.98;1;word;;
11;86;575.95;575.95;1;word;;
11;87;540.69;540.69;1;word;;
11;88;492.75;492.75;1;word;;
11;89;581.93;581.93;1;word;;
11;90;497.68;497.68;1;word;;
11;91;959.03;959.03;1;word;;
11;92;608.88;608.88;1;word;;
11;93;625.4;625.4;1;word;;
11;94;653.21;653.21;1;word;;
11;95;831.3;831.3;1;word;;
11;96;469.82;469.82;1;word;;
11;97;876.57;876.57;1;word;;
11;98;571.03;571.03;1;word;;
11;99;-796.98;;0;word;;
11;100;602.64;602.64;1;word;;
11;101;506.55;506.55;1;word;;
11;102;977.32;977.32;1;word;;
11;103;462.48;462.48;1;word;;
11;104;392.01;392.01;1;word;;
11;105;708.5;708.5;1;word;;
11;106;543.85;543.85;1;word;;
11;107;621.07;621.07;1;word;;
11;108;610.3;610.3;1;word;;
11;109;641.14;641.14;1;word;;
11;110;797.52;797.52;1;word;;
11;111;554.23;554.23;1;word;;
11;112;452.65;452.65;1;word;;
11;113;445.86;445.86;1;word;;
11;114;687.96;687.96;1;word;;
11;115;666.38;666.38;1;word;;
11;116;558.36;558.36;1;word;;
11;117;731.25;731.25;1;word;;
11;118;672.03;672.03;1;word;;
11;119;556.09;556.09;1;word;;
11;120;374.48;374.48;1;word;;
11;121;737.07;737.07;1;nw;DIS;-0.5
11;122;538.82;538.82;1;nw;DIS;-0.5
11;123;731.98;731.98;1;nw;DIS;-0.5
11;124;736.79;736.79;1;nw;DIS;-0.5
11;125;625.05;625.05;1;nw;DIS;-0.5
11;126;635.81;635.81;1;nw;DIS;-0.5
11;127;669.73;669.73;1;nw;DIS;-0.5
11;128;818.03;818.03;1;nw;DIS;-0.5
11;129;462.13;462.13;1;nw;DIS;-0.5
11;130;736.84;736.84;1;nw;DIS;-0.5
11;131;604.11;604.11;1;nw;DIS;-0.5
11;132;544.33;544.33;1;nw;DIS;-0.5
11;133;686.21;686.21;1;nw;DIS;-0.5
11;134;-481.21;;0;nw;DIS;-0.5
11;135;623.77;623.77;1;nw;DIS;-0.5
11;136;502.38;502.38;1;nw;DIS;-0.5
11;137;508.41;508.41;1;nw;DIS;-0.5
11;138;636.51;636.51;1;nw;DIS;-0.5
11;139;573.61;573.61;1;nw;DIS;-0.5
11;140;588.14;588.14;1;nw;DIS;-0.5
11;141;588.71;588.71;1;nw;DIS;-0.5
11;142;522.31;522.31;1;nw;DIS;-0.5
11;143;603.85;603.85;1;nw;DIS;-0.5
11;144;684.8;684.8;1;nw;DIS;-0.5
11;145;555.32;555.32;1;nw;DIS;-0.5
11;146;544.87;544.87;1;nw;DIS;-0.5
11;147;508.83;508.83;1;nw;DIS;-0.5
11;148;607.59;607.59;1;nw;DIS;-0.5
11;149;559.95;559.95;1;nw;DIS;-0.5
11;150;571.66;571.66;1;nw;DIS;-0.5
11;151;945.59;945.59;1;nw;DIS;-0.5
11;152;576.64;576.64;1;nw;DIS;-0.5
11;153;507.9;507.9;1;nw;DIS;-0.5
11;154;781.41;781.41;1;nw;DIS;-0.5
11;155;574.89;574.89;1;nw;DIS;-0.5
11;156;923.07;923.07;1;nw;DIS;-0.5
11;157;912.92;912.92;1;nw;DIS;-0.5
11;158;-396.14;;0;nw;DIS;-0.5
11;159;559.26;559.26;1;nw;DIS;-0.5
11;160;593.1;593.1;1;nw;DIS;-0.5
11;161;706.71;706.71;1;nw;DIS;-0.5
11;162;908.67;908.67;1;nw;DIS;-0.5
11;163;591.58;591.58;1;nw;DIS;-0.5
11;164;720.3;720.3;1;nw;DIS;-0.5
11;165;598.62;598.62;1;nw;DIS;-0.5
11;166;-607.33;;0;nw;DIS;-0.5
11;167;674.98;674.98;1;nw;DIS;-0.5
11;168;548.58;548.58;1;nw;DIS;-0.5
11;169;641.52;641.52;1;nw;DIS;-0.5
11;170;636.94;636.94;1;nw;DIS;-0.5
11;171;623.9;623.9;1;nw;DIS;-0.5
11;172;641.76;641.76;1;nw;DIS;-0.5
11;173;481.39;481.39;1;nw;DIS;-0.5
11;174;477.46;477.46;1;nw;DIS;-0.5
11;175;508.66;508.66;1;nw;DIS;-0.5
11;176;602.27;602.27;1;nw;DIS;-0.5
11;177;876.82;876.82;1;nw;DIS;-0.5
11;178;588.31;588.31;1;nw;DIS;-0.5
11;179;625.52;625.52;1;nw;DIS;-0.5
11;180;575.14;575.14;1;nw;DIS;-0.5
11;181;716.3;716.3;1;nw;HAR;0.5
11;182;526.73;526.73;1;nw;HAR;0.5
11;183;642.08;642.08;1;nw;HAR;0.5
11;184;780.11;780.11;1;nw;HAR;0.5
11;185;670.11;670.11;1;nw;HAR;0.5
11;186;556.59;556.59;1;nw;HAR;0.5
11;187;811.01;811.01;1;nw;HAR;0.5
11;188;528.6;528.6;1;nw;HAR;0.5
11;189;942.4;942.4;1;nw;HAR;0.5
11;190;-560.78;;0;nw;HAR;0.5
11;191;-733.94;;0;nw;HAR;0.5
11;192;608.79;608.79;1;nw;HAR;0.5
11;193;670.41;670.41;1;nw;HAR;0.5
11;194;670.04;670.04;1;nw;HAR;0.5
11;195;621.86;621.86;1;nw;HAR;0.5
11;196;893.06;893.06;1;nw;HAR;0.5
11;197;961.37;961.37;1;nw;HAR;0.5
11;198;574.96;574.96;1;nw;HAR;0.5
11;199;-575.38;;0;nw;HAR;0.5
11;200;735.33;735.33;1;nw;HAR;0.5
11;201;848.97;848.97;1;nw;HAR;0.5
11;202;512.1;512.1;1;nw;HAR;0.5
11;203;748.99;748.99;1;nw;HAR;0.5
11;204;621.28;621.28;1;nw;HAR;0.5
11;205;1105.87;1105.87;1;nw;HAR;0.5
11;206;608.69;608.69;1;nw;HAR;0.5
11;207;-504.37;;0;nw;HAR;0.5
11;208;-900.65;;0;nw;HAR;0.5
11;209;960.68;960.68;1;nw;HAR;0.5
11;210;576.48;576.48;1;nw;HAR;0.5
11;211;553.2;553.2;1;nw;HAR;0.5
11;212;544.77;544.77;1;nw;HAR;0.5
11;213;637.9;637.9;1;nw;HAR;0.5
11;214;544.73;544.73;1;nw;HAR;0.5
11;215;606.39;606.39;1;nw;HAR;0.5
11;216;653.69;653.69;1;nw;HAR;0.5
11;217;522.73;522.73;1;nw;HAR;0.5
11;218;-392.02;;0;nw;HAR;0.5
11;219;494.37;494.37;1;nw;HAR;0.5
11;220;635.4;635.4;1;nw;HAR;0.5
11;221;591.21;591.21;1;nw;HAR;0.5
11;222;561.67;561.67;1;nw;HAR;0.5
11;223;606.42;606.42;1;nw;HAR;0.5
11;224;826.55;826.55;1;nw;HAR;0.5
11;225;497.68;497.68;1;nw;HAR;0.5
11;226;1004.86;1004.86;1;nw;HAR;0.5
11;227;1025.8;1025.8;1;nw;HAR;0.5
11;228;689.58;689.58;1;nw;HAR;0.5
11;229;-478.03;;0;nw;HAR;0.5
11;230;1056.95;1056.95;1;nw;HAR;0.5
11;231;1402.69;1402.69;1;nw;HAR;0.5
11;232;738.11;738.11;1;nw;HAR;0.5
11;233;544.71;544.71;1;nw;HAR;0.5
11;234;913.66;913.66;1;nw;HAR;0.5
11;235;688.3;688.3;1;nw;HAR;0.5
11;236;587.15;587.15;1;nw;HAR;0.5
11;237;749.66;749.66;1;nw;HAR;0.5
11;238;540.77;540.77;1;nw;HAR;0.5
11;239;718.52;718.52;1;nw;HAR;0.5
11;240;735.5;735.5;1;nw;HAR;0.5
12;1;556.83;556.83;1;word;;
12;2;960.38;960.38;1;word;;
12;3;620.3;620.3;1;word;;
12;4;635.56;635.56;1;word;;
12;5;939.3;939.3;1;word;;
12;6;701.21;701.21;1;word;;
12;7;1038.47;1038.47;1;word;;
12;8;845.45;845.45;1;word;;
12;9;751.88;751.88;1;word;;
12;10;668.84;668.84;1;word;;
12;11;626.17;626.17;1;word;;
12;12;512.57;512.57;1;word;;
12;13;527.08;527.08;1;word;;
12;14;609.08;609.08;1;word;;
12;15;606.63;606.63;1;word;;
12;16;461.06;461.06;1;word;;
12;17;783.56;783.56;1;word;;
12;18;605.59;605.59;1;word;;
12;19;814.17;814.17;1;word;;
12;20;589.33;589.33;1;word;;
12;21;608.24;608.24;1;word;;
12;22;496.23;496.23;1;word;;
12;23;722.19;722.19;1;word;;
12;24;688.47;688.47;1;word;;
12;25;655.52;655.52;1;word;;
12;26;798.27;798.27;1;word;;
12;27;1390.55;1390.55;1;word;;
12;28;495.59;495.59;1;word;;
12;29;638.44;638.44;1;word;;
12;30;560.28;560.28;1;word;;
12;31;688.41;688.41;1;word;;
12;32;555;555;1;word;;
12;33;522.52;522.52;1;word;;
12;34;733.12;733.12;1;word;;
12;35;557.62;557.62;1;word;;
12;36;684.73;684.73;1;word;;
12;37;1085.57;1085.57;1;word;;
12;38;589.75;589.75;1;word;;
12;39;507.46;507.46;1;word;;
12;40;943.74;943.74;1;word;;
12;41;796.96;796.96;1;word;;
12;42;574.02;574.02;1;word;;
12;43;555.3;555.3;1;word;;
12;44;560.87;560.87;1;word;;
12;45;730.35;730.35;1;word;;
12;46;699.56;699.56;1;word;;
12;47;763.05;763.05;1;word;;
12;48;735.33;735.33;1;word;;
12;49;859.36;859.36;1;word;;
12;50;817.05;817.05;1;word;;
12;51;495.45;495.45;1;word;;
12;52;651.44;651.44;1;word;;
12;53;513;513;1;word;;
12;54;594.37;594.37;1;word;;
12;55;652.11;652.11;1;word;;
12;56;574.68;574.68;1;word;;
12;57;603.06;603.06;1;word;;
12;58;523.05;523.05;1;word;;
12;59;655.81;655.81;1;word;;
12;60;509.6;509.6;1;word;;
12;61;909.16;909.16;1;word;;
12;62;703.04;703.04;1;word;;
12;63;-669.97;;0;word;;
12;64;1165.29;1165.29;1;word;;
12;65;-1041.31;;0;word;;
12;66;605.81;605.81;1;word;;
12;67;637.89;637.89;1;word;;
12;68;653.8;653.8;1;word;;
12;69;622.68;622.68;1;word;;
12;70;541.81;541.81;1;word;;
12;71;-2000;;0;word;;
12;72;571.91;571.91;1;word;;
12;73;620.95;620.95;1;word;;
12;74;1133.95;1133.95;1;word;;
12;75;750.67;750.67;1;word;;
12;76;685.84;685.84;1;word;;
12;77;1105.37;1105.37;1;word;;
12;78;546.54;546.54;1;word;;
12;79;540.34;540.34;1;word;;
12;80;974.23;974.23;1;word;;
12;81;-573.18;;0;word;;
12;82;477.43;477.43;1;word;;
12;83;1488.05;1488.05;1;word;;
12;84;779.72;779.72;1;word;;
12;85;590.28;590.28;1;word;;
12;86;735.17;735.17;1;word;;
12;87;751.84;751.84;1;word;;
12;88;544.63;544.63;1;word;;
12;89;654.38;654.38;1;word;;
12;90;864.72;864.72;1;word;;
12;91;1262.68;1262.68;1;word;;
12;92;621.77;621.77;1;word;;
12;93;-1515.39;;0;word;;
12;94;799.78;799.78;1;word;;
12;95;1168.06;1168.06;1;word;;
12;96;747.63;747.63;1;word;;
12;97;641.74;641.74;1;word;;
12;98;752.68;752.68;1;word;;
12;99;-832.91;;0;word;;
12;100;668.84;668.84;1;word;;
12;101;683.96;683.96;1;word;;
12;102;827.14;827.14;1;word;;
12;103;618.93;618.93;1;word;;
12;104;512.82;512.82;1;word;;
12;105;768.23;768.23;1;word;;
12;106;717.44;717.44;1;word;;
12;107;543.02;543.02;1;word;;
12;108;704.9;704.9;1;word;;
12;109;542.37;542.37;1;word;;
12;110;785.85;785.85;1;word;;
12;111;653.84;653.84;1;word;;
12;112;654.6;654.6;1;word;;
12;113;544.14;544.14;1;word;;
12;114;846.11;846.11;1;word;;
12;115;561.77;561.77;1;word;;
12;116;1072.55;1072.55;1;word;;
12;117;1023.19;1023.19;1;word;;
12;118;715.47;715.47;1;word;;
12;119;641.92;641.92;1;word;;
12;120;604.86;604.86;1;word;;
12;121;543.69;543.69;1;nw;DIS;-0.5
12;122;941.94;941.94;1;nw;DIS;-0.5
12;123;702.12;702.12;1;nw;DIS;-0.5
12;124;654.41;654.41;1;nw;DIS;-0.5
12;125;622.55;622.55;1;nw;DIS;-0.5
12;126;943.88;943.88;1;nw;DIS;-0.5
12;127;925.31;925.31;1;nw;DIS;-0.5
12;128;686.62;686.62;1;nw;DIS;-0.5
12;129;863.66;863.66;1;nw;DIS;-0.5
12;130;1724.24;1724.24;1;nw;DIS;-0.5
12;131;1339.7;1339.7;1;nw;DIS;-0.5
12;132;700.64;700.64;1;nw;DIS;-0.5
12;133;767.45;767.45;1;nw;DIS;-0.5
12;134;608.08;608.08;1;nw;DIS;-0.5
12;135;571.7;571.7;1;nw;DIS;-0.5
12;136;492.61;492.61;1;nw;DIS;-0.5
12;137;606.04;606.04;1;nw;DIS;-0.5
12;138;859.01;859.01;1;nw;DIS;-0.5
12;139;559.54;559.54;1;nw;DIS;-0.5
12;140;589.09;589.09;1;nw;DIS;-0.5
12;141;673.39;673.39;1;nw;DIS;-0.5
12;142;800.76;800.76;1;nw;DIS;-0.5
12;143;641.23;641.23;1;nw;DIS;-0.5
12;144;572.9;572.9;1;nw;DIS;-0.5
12;145;589.07;589.07;1;nw;DIS;-0.5
12;146;1217.26;1217.26;1;nw;DIS;-0.5
12;147;702.31;702.31;1;nw;DIS;-0.5
12;148;654.47;654.47;1;nw;DIS;-0.5
12;149;685.3;685.3;1;nw;DIS;-0.5
12;150;1099.47;1099.47;1;nw;DIS;-0.5
12;151;686.31;686.31;1;nw;DIS;-0.5
12;152;797.83;797.83;1;nw;DIS;-0.5
12;153;861.27;861.27;1;nw;DIS;-0.5
12;154;1243.36;1243.36;1;nw;DIS;-0.5
12;155;1308.77;1308.77;1;nw;DIS;-0.5
12;156;928.71;928.71;1;nw;DIS;-0.5
12;157;-2000;;0;nw;DIS;-0.5
12;158;993.88;993.88;1;nw;DIS;-0.5
12;159;607.85;607.85;1;nw;DIS;-0.5
12;160;862.56;862.56;1;nw;DIS;-0.5
12;161;670.31;670.31;1;nw;DIS;-0.5
12;162;1154.14;1154.14;1;nw;DIS;-0.5
12;163;637.75;637.75;1;nw;DIS;-0.5
12;164;769.92;769.92;1;nw;DIS;-0.5
12;165;780.67;780.67;1;nw;DIS;-0.5
12;166;988.42;988.42;1;nw;DIS;-0.5
12;167;656.15;656.15;1;nw;DIS;-0.5
12;168;654.49;654.49;1;nw;DIS;-0.5
12;169;910.81;910.81;1;nw;DIS;-0.5
12;170;751.04;751.04;1;nw;DIS;-0.5
12;171;609.86;609.86;1;nw;DIS;-0.5
12;172;798;798;1;nw;DIS;-0.5
12;173;654.63;654.63;1;nw;DIS;-0.5
12;174;750;750;1;nw;DIS;-0.5
12;175;926.02;926.02;1;nw;DIS;-0.5
12;176;910.09;910.09;1;nw;DIS;-0.5
12;177;813.52;813.52;1;nw;DIS;-0.5
12;178;604.85;604.85;1;nw;DIS;-0.5
12;179;1220.81;1220.81;1;nw;DIS;-0.5
12;180;493.51;493.51;1;nw;DIS;-0.5
12;181;657.69;657.69;1;nw;HAR;0.5
12;182;702.07;702.07;1;nw;HAR;0.5
12;183;1231.61;1231.61;1;nw;HAR;0.5
12;184;1132.16;1132.16;1;nw;HAR;0.5
12;185;891.43;891.43;1;nw;HAR;0.5
12;186;672.9;672.9;1;nw;HAR;0.5
12;187;881.35;881.35;1;nw;HAR;0.5
12;188;717.02;717.02;1;nw;HAR;0.5
12;189;961.76;961.76;1;nw;HAR;0.5
12;190;1851.53;1851.53;1;nw;HAR;0.5
12;191;1037.17;1037.17;1;nw;HAR;0.5
12;192;1872.28;1872.28;1;nw;HAR;0.5
12;193;609.02;609.02;1;nw;HAR;0.5
12;194;667.35;667.35;1;nw;HAR;0.5
12;195;844.8;844.8;1;nw;HAR;0.5
12;196;845.49;845.49;1;nw;HAR;0.5
12;197;1442.21;1442.21;1;nw;HAR;0.5
12;198;733.31;733.31;1;nw;HAR;0.5
12;199;940.83;940.83;1;nw;HAR;0.5
12;200;795.76;795.76;1;nw;HAR;0.5
12;201;910.37;910.37;1;nw;HAR;0.5
12;202;971.43;971.43;1;nw;HAR;0.5
12;203;846.12;846.12;1;nw;HAR;0.5
12;204;1024.32;1024.32;1;nw;HAR;0.5
12;205;1599.77;1599.77;1;nw;HAR;0.5
12;206;1212.5;1212.5;1;nw;HAR;0.5
12;207;1214.55;1214.55;1;nw;HAR;0.5
12;208;-671.34;;0;nw;HAR;0.5
12;209;715.78;715.78;1;nw;HAR;0.5
12;210;971.53;971.53;1;nw;HAR;0.5
12;211;780.32;780.32;1;nw;HAR;0.5
12;212;1773.23;1773.23;1;nw;HAR;0.5
12;213;896.66;896.66;1;nw;HAR;0.5
12;214;753.24;753.24;1;nw;HAR;0.5
12;215;782.88;782.88;1;nw;HAR;0.5
12;216;619.89;619.89;1;nw;HAR;0.5
12;217;1841.63;1841.63;1;nw;HAR;0.5
12;218;1025.14;1025.14;1;nw;HAR;0.5
12;219;-622.84;;0;nw;HAR;0.5
12;220;828.87;828.87;1;nw;HAR;0.5
12;221;1118.17;1118.17;1;nw;HAR;0.5
12;222;1150.61;1150.61;1;nw;HAR;0.5
12;223;1647.37;1647.37;1;nw;HAR;0.5
12;224;1053.62;1053.62;1;nw;HAR;0.5
12;225;641.83;641.83;1;nw;HAR;0.5
12;226;1184.99;1184.99;1;nw;HAR;0.5
12;227;1298.15;1298.15;1;nw;HAR;0.5
12;228;688.8;688.8;1;nw;HAR;0.5
12;229;1403.39;1403.39;1;nw;HAR;0.5
12;230;974.36;974.36;1;nw;HAR;0.5
12;231;668.12;668.12;1;nw;HAR;0.5
12;232;1051.54;1051.54;1;nw;HAR;0.5
12;233;1404.4;1404.4;1;nw;HAR;0.5
12;234;1003.69;1003.69;1;nw;HAR;0.5
12;235;893.87;893.87;1;nw;HAR;0.5
12;236;957.74;957.74;1;nw;HAR;0.5
12;237;590.99;590.99;1;nw;HAR;0.5
12;238;945.44;945.44;1;nw;HAR;0.5
12;239;910.88;910.88;1;nw;HAR;0.5
12;240;851.24;851.24;1;nw;HAR;0.5
13;1;571.34;571.34;1;word;;
13;2;572.24;572.24;1;word;;
13;3;-554.86;;0;word;;
13;4;656.25;656.25;1;word;;
13;5;561.18;561.18;1;word;;
13;6;507;507;1;word;;
13;7;591.19;591.19;1;word;;
13;8;718.31;718.31;1;word;;
13;9;576.34;576.34;1;word;;
13;10;640.6;640.6;1;word;;
13;11;561.21;561.21;1;word;;
13;12;782.85;782.85;1;word;;
13;13;545.91;545.91;1;word;;
13;14;481.07;481.07;1;word;;
13;15;667.86;667.86;1;word;;
13;16;577.73;577.73;1;word;;
13;17;673.11;673.11;1;word;;
13;18;590.49;590.49;1;word;;
13;19;609.52;609.52;1;word;;
13;20;1118.47;1118.47;1;word;;
